espanol,quechua_texto,cluster_id,cluster_label,tipo_habla,nivel_formalidad,tema
¿Tienes dificultad para caminar?,Puriyta sasachankichu?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
Te falta el aire al caminar.,Purishaspa samayta chinkachkanki.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
Mejorarás pronto con el tratamiento.,Hampiwanta utqay allinyanki.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,tratamiento
Necesitas descansar más.,Munanki aswanta samayta,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,tratamiento
Regresa si el dolor continúa.,Nanay mana chinkaptinqa kutimunki.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,seguimiento
"No te preocupes, sanarás.","Ama llakikuychu, allinyanki.",1,DOLOR_LOCALIZADO,dialogo medico,formal,tratamiento
¿Tienes mucha sed?,Sinchitachu chaq'isunki?,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,sintomas
¿No puedes orinar?,Mana hispayta atinkichu?,1,DOLOR_LOCALIZADO,dialogo medico,formal,sintomas
Orinas con dolor?,Hispaqtiki  nanasunkichu?,1,DOLOR_LOCALIZADO,dialogo medico,formal,sintomas
El tratamiento terminó.,Allin hampiy tukupun.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,seguimiento
Veo dolor,Nanayta rikuni,0,GESTION_SALUD_GENERAL,dialogo medico,formal,diagnostico
¿Dónde duele?,Maypi nanan?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,diagnostico
¿Por qué duele?,Imanaktin nanan?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,diagnostico
¿Desde cuándo duele?,Hayk’aqmantataq nanan?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,diagnostico
¿Te duele la cabeza?,Umaykichu nanasunki?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
¿Te duele el corazón?,Sonqoykichu nanasunki?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Tienes dolor de estómago,Wiksaykichu nanasunki?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Me duele la garganta,Kunkaymi nanashahuan,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Tienes fiebre,Ruphaywan kanshanki,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Estás con mucha fiebre,Nishuta rupashanki,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,informal,sintomas
¿Tienes escalofríos?,Chiriwan kachkanki?,1,DOLOR_LOCALIZADO,dialogo medico,informal,sintomas
Tengo Mareo,Sonqoymi muyuy,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
Tengo boca seca,simimi ch'akin,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,informal,sintomas
Bebe agua,Unuchata ojhaykuy,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,informal,prevencion
Bebe mas agua,Ashka unuchata ojhaykuy,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,prevencion
Toma la medicina,Hampiquitay ojhaykuy,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Toma dos veces al día,Iskay kutita ojhanayki,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Toma tres veces,Kimsa kutita ojhanayki,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Tómalo después de comer,Mikhuspaña ojhanayki,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
No lo tomes con comida,Mana mikhuspa ojhanayki,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Descansa bien,Phuñumuy allinta,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,tratamiento
Descansa más,Astawan puñumuy,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,tratamiento
No te preocupes,Ama llank’aychu,1,DOLOR_LOCALIZADO,dialogo medico,informal,seguimiento
Relajate,Samaykuy allinta,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,tratamiento
El dolor disminuirá,Pisiq'haña nanayki,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,seguimiento
Ya estás mejor,Allinllañ kachkanki,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,seguimiento
Aún no estás bien,Manaraq allinchu kachkanki,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,seguimiento
Análisis de sangre,Yawarnikita qawachisunchis,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,diagnostico
te voy hacer sacar tu sangre,Hurquychisanki yawarnikita hurquy,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,informal,diagnostico
En tu sangre sale la enfermedad,Yawarnikipi honqoy llocsinq'ha,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,diagnostico
No es grave,Manan nishuchu onkoyniki,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,diagnostico
Enfermedad grave,Onkoyniyki nishuña kaskhan,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,diagnostico
ese medicamento te vas a comprar,Chay hampita rantiqunki,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
te vamos a poner Inyección,Mat’ita churamusayki,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,informal,medicacion
Toma la pastilla,Pastillata mikhuy,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Toma el jarabe,Jarabita upyay,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Tienes Inflamación estomacal,Wiksayki q’ipashan,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,diagnostico
¿Tienes Dolor fuerte?,Nishutachu nanamushasunki?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
¿Tienes dolor leve?,Nanayki pisiñachu kachkan,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
No duele mucho,Manan nishuychu nananwan,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,seguimiento
Tu enfermedad esta avanzando,Unquyniki nishullapushan,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,seguimiento
Está mejorando,Onkoyniyki Thaniamushanña,0,GESTION_SALUD_GENERAL,dialogo medico,informal,seguimiento
Mejoró bastante,Allintañan Thanishanki,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,seguimiento
Tienes Enfermedad pulmonar,Q’asqomanta onqoyoshanki,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,diagnostico
Tienes Enfermedad cardíaca,Sonqokimanta onqoyoshanki,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,diagnostico
Tienes Enfermedad digestiva,Wiksaikimanta onqoyoshanki,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,diagnostico
Toma bebidas caliente,Ruphamatichata ojhanayki,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,tratamiento
Come verduras,Q’umichata mikhunayki,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,prevencion
Esta es buena medicina,Kayqa allin hampi ma,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,medicacion
¿Estas enfermo?,Unqusqachu kachkanki,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,diagnostico
Tengo dolor.,Nanaywan kani.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Tengo dolor de cabeza.,Uma nanaywan kani.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Me duele el diente.,Kiruy nanawan.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Me duele el estómago.,Wiksay nanawan.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Tengo dolor de garganta.,Kunka nanaywan kani.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Me duele el pie.,Chaki nanawan.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Me duele la mano.,Maki nanawan.,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
Tengo fiebre.,Ruphaywan kani.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
Tengo frío.,Chiriywan kani.,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
Tengo tos.,Q'uchuywan kani.,1,DOLOR_LOCALIZADO,dialogo medico,informal,sintomas
Estoy con tos.,Q'uchuywan kani.,1,DOLOR_LOCALIZADO,dialogo medico,informal,sintomas
Tengo la nariz tapada.,Sinqay wichq'asqa kachkan.,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,informal,sintomas
Estoy sangrando.,Yawar lluqsishani.,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
Estoy cansado(a).,Qhayqosqa kani.,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
No me siento bien.,Manan allinchu kani.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,sintomas
Iré al médico.,Hampiqman risaq.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,seguimiento
Necesito un médico.,Hampiqta munani.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,diagnostico
Necesito tratamiento.,Hampiyta munani.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,tratamiento
Traigo dinero.,Qullqiyta apamuni.,0,GESTION_SALUD_GENERAL,dialogo medico,informal,seguimiento
¿Tienes dinero?,Qullqiyuqchu kanki?,0,GESTION_SALUD_GENERAL,dialogo medico,informal,seguimiento
¿Dónde está el dolor?,Maypitaq nanay kachkan?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,diagnostico
Aquí está el dolor.,Kaypi nanay kachkan.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
¿Desde cuándo tienes dolor?,Hayk'aqmantataq nanaywan kanki?,0,GESTION_SALUD_GENERAL,dialogo medico,informal,diagnostico
Desde hoy.,Kunanmanta.,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,diagnostico
Desde ayer.,Qayna p'unchawmanta.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,diagnostico
El médico está aquí.,Hampiq kaypi kachkan.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,seguimiento
Toma tu medicina.,Hampiykita upyay.,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Tómalo dos veces al día.,Iskay kuti p'unchawpi upyay.,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,medicacion
Bebe agua.,Unuta upyay.,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,informal,tratamiento
Descansa.,Samay.,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,tratamiento
Duerme bien.,Allinta puñuy.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,tratamiento
No te preocupes.,Ama llakikuychu.,1,DOLOR_LOCALIZADO,dialogo medico,informal,prevencion
¿Cómo te llamas?,Imataq sutiyki?,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,diagnostico
¿Cuántos años tienes?,Hayk'a watayuq kanki?,1,DOLOR_LOCALIZADO,dialogo medico,informal,diagnostico
Tengo 20 años.,Ñuqaqa iskay chunka watayuq kani.,1,DOLOR_LOCALIZADO,dialogo medico,informal,diagnostico
¿Eres hombre o mujer?,Qharichu warmichu kanki?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,diagnostico
Bienvenido(a).,Allin hamuy.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,seguimiento
¿Hay tos?,Q'uchuy kachkanchu?,1,DOLOR_LOCALIZADO,dialogo medico,informal,diagnostico
¿Hay fiebre?,Ruphay kachkanchu?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,diagnostico
¿Hay dolor?,Nanay kachkanchu?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,diagnostico
¿Estás bien?,Allillanchu kanki?,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,diagnostico
"Sí, estoy bien.","Arí, allillanmi kani.",5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,diagnostico
No estoy bien.,Manan allillanchu kani.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,sintomas
¿Por qué vienes?,Imaraykutaq hamunki?,1,DOLOR_LOCALIZADO,dialogo medico,informal,diagnostico
Vengo por dolor.,Nanayrayku hamuni.,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
Regresa después.,Qhipaman kutimuy.,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,informal,seguimiento
Espera aquí.,Kaypi suyay.,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,informal,seguimiento
Escucha al médico.,Hampiqta uyariy.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,tratamiento
Queremos buena salud.,Allin kawsayta munanchik.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,prevencion
El tratamiento es bueno.,Hampiyqa allinmi.,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,tratamiento
¿Qué es lo que le molesta o por qué viene?,¿Iman nanasunqui imarayku hamunki?,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,sintomas
¿Desde cuándo está enfermo?,¿Hayk'akmanta onq'oska kashanky?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Qué enfermedad tiene tu hijo?,¿Imamanta onq'oshan wawayki?,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,sintomas
¿Le duele la espalda?,¿Wasayki nanan?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
"¿Siente dolor al pasar la saliva o los alimentos, ardor o punza o le produce la tos?",¿Nananka hina mikunki tokaynikiwan pasakunki o sananasuykipak o sasawanchu o ujuchu qosonki?,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,sintomas
¿Tiene dolor en el cuello?,¿Kunkayki nananchu?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Tiene tos por momentos o constante?,¿Uhunki pisitachu o nishutachu?,1,DOLOR_LOCALIZADO,dialogo medico,formal,sintomas
"¿Con la tos bota algo y de qué color, blanco, verde, amarillo, con sangre o totalmente con sangre?","¿Uhuspa imata thoqanki, ima colortan, yuractachu, q'omertachu, kellotachu o yawartachu?",6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,sintomas
"¿Con la tos se agita, no puede respirar bien y si camina se agita o le falta el aire para respirar?","¿Uhunki hina saykunkichu manachu samayta atinki, purinki hina saykunkichu o samay mana kanchu?",3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
¿La tos se acompaña de dolor hacia alguna parte de la espalda?,¿Uhunki hina huasaykichu nanasunki?,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,sintomas
¿Siente que le ronca o le silba el pecho?,¿Uhunki hina ronkankichu o silvankichu?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Tiene agitación por momentos o todo el día?,¿Saik'unki hask'atachu pisillatachu?,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,formal,sintomas
"¿Tiene dolor, punzada, cuando tose, camina o respira profundo?",¿Uhunki hina nanasunki o purinki hina?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
"Quítese la ropa, le voy a examinar","Ch'utikuy p'achaykita, qhawasaq imaynas kashanki",4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,diagnostico
¿Se agita cuando camina?,¿Purinki hina ajitakunkichu?,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,sintomas
¿Se despierta ahogándose cuando duerme?,¿Rikch'ankichu puñuspa mana samayta atispa?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
¿Le duele el pecho cuando camina?,¿Purijtiyki pechoyki nanasunki?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,seguimiento
¿Qué hace para que el dolor pase?,¿Imatan ruwanki chay nanay pasanampaq?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
"Además de dolor, ¿qué otra cosa siente?",¿Nanaymanta imatan sintinki?,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,formal,sintomas
¿Siente que le palpita el pecho?,¿Pechoyki saltakun?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,diagnostico
Deme su brazo para ver su presión,Apamuy makiykita presion qhawanaypaq,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,diagnostico
Le voy a examinar su corazón,Sonqoykita qhawasaq imayna kashan,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,diagnostico
Respire / no respire / póngase de costado / siéntese,Samay / ama samaychu / teknemanta churakuy / tiyariy,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,diagnostico
Ponga suelto el abdomen,Wiksaykita ama kuyuchiychu,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Están sus pies hinchados? ¿En la mañana o en la tarde?,¿Chakiyki punkisqachu kashan? ¿Tutamantachu o ch'isintachu?,1,DOLOR_LOCALIZADO,dialogo medico,formal,diagnostico
Descúbrase la camisa para examinar su corazón,Kichariy camisaykita sonqoyki qhawanapaq,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,sintomas
¿Se cansa o se agita cuando camina poca distancia o gran distancia?,¿Purinki hina saykunkichu pisillatachu o mast'atachu?,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,sintomas
"¿Siente que su corazón le palpita rápido o por momentos, a veces o siempre o cuando camina?","¿Sonqoyki utqhayta purinchu, wakinta o sapa kuti o purinki hina?",2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,formal,sintomas
¿Esa hinchazón ha subido hasta las piernas o la barriga?,¿Chakillaykikama punkisqachu o wiksakama?,1,DOLOR_LOCALIZADO,dialogo medico,formal,sintomas
¿Siente el abdomen más hinchado cuando come o después de comer?,¿Wiksayki aswan punkin mikuspa o mikusqanmanta qhipa?,2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,formal,sintomas
¿Alguna vez se ha despertado bruscamente a media noche porque le faltaba aire para respirar o estaba tosiendo o estaba agitado?,¿Rikcharinkichu kuskan tuta mana samayta atispa o uhuspa saykuspa?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
¿El dolor en el pecho se ha vuelto permanente?,¿Qhasqo nanayniyki unaymanatañachu nanan?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Es algo como que le aprisionaran o apretaran el pecho?,¿Mat'iykusunquimanchu sonqoykita hina mat'ikun?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
"Cuando le caen mal los alimentos, ¿le dan ganas de arrojar (vomitar), le viene dolor, siente que se hincha el abdomen? ¿Cuánto tiempo dura esta molestia?","¿Mikuyniyki mana allinchu kashan hina aktupakuyta munankichu, nanay hapisunki, wiksayki punkin? Hayk'a unayta nanan?",2,PROCEDIMIENTOS_DIAGNOSTICOS,dialogo medico,formal,sintomas
"Si ha tenido dolor en la boca del estómago (epigastrio), ¿este dolor luego se localiza en el lado derecho y es muy intenso?","Wiksay simipi nanasunkichu, chay nanay paña wiksapi sinch'ita nanan?",0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿A los pocos días ese dolor se acompaña de coloración amarilla en los ojos y la piel y hay cambio de color de la orina?,"Pisi p'unchay hinaspa ñawiykik'ello tukunchu, aychaykipis, hisp'aynikipis t'ikran?",1,DOLOR_LOCALIZADO,dialogo medico,formal,diagnostico
¿Cómo fue su parto? ¿Dónde y quién la ha atendido?,"¿Imaynatam wacharanki, maypitaq pitas qhawarasunki?",0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Has tenido mucho dolor de cadera?,¿Tekniyki anchata nanasunki?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,diagnostico
¿Le ha visto un ginecólogo? ¿Una vez al año? ¿Cuánto tiempo no lo ha visto o nunca lo hizo?,¿Rikusunkichu warmi doctor sapa watapi? Hayk'akmanta mana rikunki o manaraqchu?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,diagnostico
Voy a tomarle la presión,Presionniykita qhawasaq imayna kashan,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,prevencion
Traiga a su hijo para vacunarlo,Wawaykita vacunanapaq apamuy,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,seguimiento
"Cada mes debes traer a tu hijo para pesarlo, examinarlo","Wawaykita sapa killa apamunki pesanapaq, qhawanapaq",4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,diagnostico
Vaya al laboratorio,Laboratorioman puriy,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,diagnostico
Mañana viene en ayunas,Paqarin hamunki ama mikuspa,1,DOLOR_LOCALIZADO,dialogo medico,formal,tratamiento
Necesita que le operen,Operasunki tiyan,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,diagnostico
¿Le sacaron radiografía?,¿Radiografiata orqorasunkichu?,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,tratamiento
Le voy a poner suero,Suerota churasayki,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,tratamiento
¿Le ajusta la venda?,¿Mat'isunkichu chumpi?,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,tratamiento
La herida se puede abrir,Heridayki kicharikunman,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,tratamiento
Se le puede infectar,Q'echakunmanmi,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,tratamiento
¿Cómo has estado durmiendo últimamente?,¿Imaynan puñurqanki kay qhipa p'unchawpi?,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
¿Has notado cambios en tu apetito?,¿Ima tikraytachu rikurqanki mikhunaykipaq?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Te sientes más cansado de lo normal?,¿As más sayk'usqachu tarikunki sapa kuti kashasqaykimanta?,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,informal,sintomas
¿Tienes problemas para concentrarte?,¿Sasachakunkichu yuyayniykiwan?,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,informal,sintomas
¿Has tenido dolores de cabeza últimamente?,¿Umayki nanashasunkichu kay qhipa p'unchawpi?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
¿Sientes mareos o vértigo?,¿Umay muyuyta sintishanki?,1,DOLOR_LOCALIZADO,dialogo medico,formal,sintomas
¿Has tenido problemas de visión?,¿Ñawiypi sasachakuykunata charqanki?,4,RESPIRATORIO_CARDIACO_URGENCIA,dialogo medico,formal,sintomas
¿Tienes dolor de oído?,¿Rinriyki nanashasunkichu?,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
¿Tienes congestión nasal o secreción nasal?,¿Sinqhayki hunt'asqachu icha yakuyuqchu?,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,sintomas
¿Tienes dolor de garganta?,¿Kunkayki nanashasunkichu?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,informal,sintomas
¿Tienes dificultad para tragar?,¿Sasachakunkichu millp'uyta?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Has notado cambios en tu voz?,¿Rimayniykipi t'ikrayta rikurqanki?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Tienes tos?,¿Uhukushankichu?,1,DOLOR_LOCALIZADO,dialogo medico,informal,sintomas
¿Tienes dificultad para respirar?,¿Sasachakunkichu samayta?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
¿Sientes dolor en el pecho?,¿Qhasqoyki nanashasunkichu?,0,GESTION_SALUD_GENERAL,dialogo medico,formal,sintomas
¿Tienes palpitaciones?,¿Sunquyki phinkiykushanchu?,1,DOLOR_LOCALIZADO,dialogo medico,informal,sintomas
¿Tienes hinchazón en los tobillos o las piernas?,¿Chakiyki punkishanchu?,1,DOLOR_LOCALIZADO,dialogo medico,formal,sintomas
¿Tienes dolor de estómago?,¿Wiksayki nanashasunkichu?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
¿Tienes náuseas o vómitos?,¿Aqtupakuyta munashankichu?,1,DOLOR_LOCALIZADO,dialogo medico,formal,sintomas
¿Tienes diarrea o estreñimiento?,¿Iskaychaychu kashanki icha mana iskaychaychu?,5,INSTRUCCIONES_MEDICACION_DOSIS,dialogo medico,formal,sintomas
¿Has notado sangre en las heces?,¿Yawarta rikurqanki iskaychaynikipi?,0,GESTION_SALUD_GENERAL,dialogo medico,informal,sintomas
¿Tienes dolor al orinar?,¿Hispayta nanashasunkichu?,3,SINTOMAS_INFECCIOSOS_SISTEMICOS,dialogo medico,formal,sintomas
¿Tienes que orinar con frecuencia?,¿Sapa kuti hispayta munashanki?,6,DOLOR_PECHO_RESPIRATORIO,dialogo medico,formal,sintomas
